message_key	topic_id	evidence_chunk_count	spans
1986287073:1140	102	3	"[{""chunk_id"":2,""start_char"":168,""end_char"":258,""source_start_char"":190,""source_end_char"":280},{""chunk_id"":3,""start_char"":260,""end_char"":579,""source_start_char"":281,""source_end_char"":600},{""chunk_id"":5,""start_char"":637,""end_char"":1266,""source_start_char"":656,""source_end_char"":1285}]"
1986287073:1149	2	1	"[{""chunk_id"":6,""start_char"":1303,""end_char"":1892,""source_start_char"":1297,""source_end_char"":1886}]"
1986287073:1149	21	2	"[{""chunk_id"":0,""start_char"":0,""end_char"":329,""source_start_char"":0,""source_end_char"":329},{""chunk_id"":2,""start_char"":519,""end_char"":803,""source_start_char"":517,""source_end_char"":801}]"
1986287073:1149	248	1	"[{""chunk_id"":1,""start_char"":331,""end_char"":517,""source_start_char"":330,""source_end_char"":516}]"
1986287073:1149	259	1	"[{""chunk_id"":3,""start_char"":805,""end_char"":966,""source_start_char"":802,""source_end_char"":963}]"
1986287073:115	0	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":746,""source_start_char"":0,""source_end_char"":746}]"
1986287073:1154	0	3	"[{""chunk_id"":0,""start_char"":0,""end_char"":832,""source_start_char"":0,""source_end_char"":832},{""chunk_id"":1,""start_char"":834,""end_char"":1133,""source_start_char"":833,""source_end_char"":1132},{""chunk_id"":4,""start_char"":1612,""end_char"":1729,""source_start_char"":1608,""source_end_char"":1725}]"
1986287073:1154	111	1	"[{""chunk_id"":2,""start_char"":1135,""end_char"":1403,""source_start_char"":1133,""source_end_char"":1401}]"
1986287073:1154	213	1	"[{""chunk_id"":3,""start_char"":1405,""end_char"":1610,""source_start_char"":1402,""source_end_char"":1607}]"
1986287073:1163	0	1	"[{""chunk_id"":1,""start_char"":773,""end_char"":1411,""source_start_char"":772,""source_end_char"":1410}]"
1986287073:1163	244	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":771,""source_start_char"":0,""source_end_char"":771}]"
1986287073:1165	12	1	"[{""chunk_id"":10,""start_char"":1325,""end_char"":1485,""source_start_char"":1315,""source_end_char"":1475}]"
1986287073:1165	21	1	"[{""chunk_id"":7,""start_char"":943,""end_char"":1074,""source_start_char"":936,""source_end_char"":1067}]"
1986287073:1165	28	1	"[{""chunk_id"":5,""start_char"":679,""end_char"":811,""source_start_char"":674,""source_end_char"":806}]"
1986287073:1165	56	1	"[{""chunk_id"":4,""start_char"":600,""end_char"":677,""source_start_char"":596,""source_end_char"":673}]"
1986287073:1165	269	1	"[{""chunk_id"":6,""start_char"":813,""end_char"":941,""source_start_char"":807,""source_end_char"":935}]"
1986287073:1168	2	2	"[{""chunk_id"":0,""start_char"":0,""end_char"":953,""source_start_char"":0,""source_end_char"":953},{""chunk_id"":2,""start_char"":1153,""end_char"":1855,""source_start_char"":1151,""source_end_char"":1853}]"
1986287073:1168	10	1	"[{""chunk_id"":1,""start_char"":955,""end_char"":1151,""source_start_char"":954,""source_end_char"":1150}]"
1986287073:1173	0	1	"[{""chunk_id"":1,""start_char"":874,""end_char"":1060,""source_start_char"":873,""source_end_char"":1059}]"
1986287073:1173	52	1	"[{""chunk_id"":2,""start_char"":1062,""end_char"":1306,""source_start_char"":1060,""source_end_char"":1304}]"
1986287073:1176	10	4	"[{""chunk_id"":0,""start_char"":0,""end_char"":368,""source_start_char"":0,""source_end_char"":368},{""chunk_id"":1,""start_char"":370,""end_char"":601,""source_start_char"":369,""source_end_char"":600},{""chunk_id"":2,""start_char"":603,""end_char"":1616,""source_start_char"":601,""source_end_char"":1614},{""chunk_id"":3,""start_char"":1618,""end_char"":1852,""source_start_char"":1615,""source_end_char"":1849}]"
1986287073:1180	189	3	"[{""chunk_id"":0,""start_char"":0,""end_char"":394,""source_start_char"":0,""source_end_char"":394},{""chunk_id"":1,""start_char"":396,""end_char"":1362,""source_start_char"":395,""source_end_char"":1361},{""chunk_id"":2,""start_char"":1364,""end_char"":1858,""source_start_char"":1362,""source_end_char"":1856}]"
1986287073:1194	16	1	"[{""chunk_id"":3,""start_char"":1054,""end_char"":1490,""source_start_char"":1051,""source_end_char"":1487}]"
1986287073:1194	68	1	"[{""chunk_id"":4,""start_char"":1492,""end_char"":1817,""source_start_char"":1488,""source_end_char"":1813}]"
1986287073:1194	107	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":365,""source_start_char"":0,""source_end_char"":365}]"
1986287073:1194	140	1	"[{""chunk_id"":1,""start_char"":367,""end_char"":838,""source_start_char"":366,""source_end_char"":837}]"
1986287073:1197	0	2	"[{""chunk_id"":0,""start_char"":0,""end_char"":668,""source_start_char"":0,""source_end_char"":668},{""chunk_id"":2,""start_char"":1021,""end_char"":1846,""source_start_char"":1019,""source_end_char"":1844}]"
1986287073:120	0	2	"[{""chunk_id"":0,""start_char"":0,""end_char"":888,""source_start_char"":0,""source_end_char"":888},{""chunk_id"":1,""start_char"":890,""end_char"":1677,""source_start_char"":889,""source_end_char"":1676}]"
1986287073:1204	2	2	"[{""chunk_id"":0,""start_char"":0,""end_char"":917,""source_start_char"":0,""source_end_char"":917},{""chunk_id"":1,""start_char"":919,""end_char"":1915,""source_start_char"":918,""source_end_char"":1914}]"
1986287073:1211	16	1	"[{""chunk_id"":2,""start_char"":519,""end_char"":668,""source_start_char"":517,""source_end_char"":666}]"
1986287073:1211	37	3	"[{""chunk_id"":0,""start_char"":0,""end_char"":84,""source_start_char"":0,""source_end_char"":84},{""chunk_id"":1,""start_char"":86,""end_char"":517,""source_start_char"":85,""source_end_char"":516},{""chunk_id"":6,""start_char"":1823,""end_char"":2019,""source_start_char"":1817,""source_end_char"":2013}]"
1986287073:1211	173	1	"[{""chunk_id"":7,""start_char"":2021,""end_char"":2053,""source_start_char"":2014,""source_end_char"":2046}]"
1986287073:1215	2	2	"[{""chunk_id"":0,""start_char"":0,""end_char"":921,""source_start_char"":0,""source_end_char"":921},{""chunk_id"":1,""start_char"":923,""end_char"":1792,""source_start_char"":922,""source_end_char"":1791}]"
1986287073:1224	0	1	"[{""chunk_id"":4,""start_char"":1345,""end_char"":1517,""source_start_char"":1341,""source_end_char"":1513}]"
1986287073:1224	25	1	"[{""chunk_id"":1,""start_char"":182,""end_char"":1047,""source_start_char"":181,""source_end_char"":1046}]"
1986287073:1224	147	1	"[{""chunk_id"":2,""start_char"":1049,""end_char"":1241,""source_start_char"":1047,""source_end_char"":1239}]"
1986287073:1225	2	2	"[{""chunk_id"":0,""start_char"":0,""end_char"":956,""source_start_char"":0,""source_end_char"":956},{""chunk_id"":2,""start_char"":1105,""end_char"":1312,""source_start_char"":1103,""source_end_char"":1310}]"
1986287073:1230	202	1	"[{""chunk_id"":1,""start_char"":626,""end_char"":716,""source_start_char"":625,""source_end_char"":715}]"
1986287073:1232	0	1	"[{""chunk_id"":1,""start_char"":567,""end_char"":1363,""source_start_char"":566,""source_end_char"":1362}]"
1986287073:1232	2	1	"[{""chunk_id"":2,""start_char"":1365,""end_char"":1866,""source_start_char"":1363,""source_end_char"":1864}]"
1986287073:1239	27	1	"[{""chunk_id"":6,""start_char"":1568,""end_char"":1711,""source_start_char"":1561,""source_end_char"":1704}]"
1986287073:1239	35	1	"[{""chunk_id"":4,""start_char"":1201,""end_char"":1317,""source_start_char"":1196,""source_end_char"":1312}]"
1986287073:1239	200	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":597,""source_start_char"":0,""source_end_char"":597}]"
1986287073:1240	0	2	"[{""chunk_id"":0,""start_char"":0,""end_char"":908,""source_start_char"":0,""source_end_char"":908},{""chunk_id"":2,""start_char"":1760,""end_char"":1995,""source_start_char"":1758,""source_end_char"":1993}]"
1986287073:1240	9	1	"[{""chunk_id"":1,""start_char"":910,""end_char"":1758,""source_start_char"":909,""source_end_char"":1757}]"
1986287073:1241	6	2	"[{""chunk_id"":0,""start_char"":0,""end_char"":883,""source_start_char"":0,""source_end_char"":883},{""chunk_id"":1,""start_char"":885,""end_char"":1141,""source_start_char"":884,""source_end_char"":1140}]"
1986287073:1246	200	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":832,""source_start_char"":0,""source_end_char"":832}]"
1986287073:126	68	1	"[{""chunk_id"":5,""start_char"":1815,""end_char"":2057,""source_start_char"":1810,""source_end_char"":2052}]"
1986287073:126	200	1	"[{""chunk_id"":2,""start_char"":530,""end_char"":1240,""source_start_char"":528,""source_end_char"":1238}]"
1986287073:1276	0	2	"[{""chunk_id"":0,""start_char"":0,""end_char"":635,""source_start_char"":0,""source_end_char"":635},{""chunk_id"":2,""start_char"":1541,""end_char"":1845,""source_start_char"":1539,""source_end_char"":1843}]"
1986287073:1278	2	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":819,""source_start_char"":0,""source_end_char"":819}]"
1986287073:1278	52	1	"[{""chunk_id"":2,""start_char"":1047,""end_char"":1442,""source_start_char"":1045,""source_end_char"":1440}]"
1986287073:1280	0	2	"[{""chunk_id"":0,""start_char"":0,""end_char"":305,""source_start_char"":0,""source_end_char"":305},{""chunk_id"":6,""start_char"":1793,""end_char"":1938,""source_start_char"":1787,""source_end_char"":1932}]"
1986287073:1280	18	1	"[{""chunk_id"":4,""start_char"":1440,""end_char"":1635,""source_start_char"":1436,""source_end_char"":1631}]"
1986287073:1280	122	1	"[{""chunk_id"":3,""start_char"":1232,""end_char"":1438,""source_start_char"":1229,""source_end_char"":1435}]"
1986287073:1290	0	3	"[{""chunk_id"":0,""start_char"":0,""end_char"":366,""source_start_char"":0,""source_end_char"":366},{""chunk_id"":1,""start_char"":368,""end_char"":570,""source_start_char"":367,""source_end_char"":569},{""chunk_id"":3,""start_char"":858,""end_char"":1790,""source_start_char"":855,""source_end_char"":1787}]"
1986287073:1293	2	2	"[{""chunk_id"":0,""start_char"":0,""end_char"":910,""source_start_char"":0,""source_end_char"":910},{""chunk_id"":1,""start_char"":912,""end_char"":1835,""source_start_char"":911,""source_end_char"":1834}]"
1986287073:1295	10	3	"[{""chunk_id"":0,""start_char"":0,""end_char"":278,""source_start_char"":0,""source_end_char"":278},{""chunk_id"":2,""start_char"":841,""end_char"":1011,""source_start_char"":839,""source_end_char"":1009},{""chunk_id"":4,""start_char"":1179,""end_char"":1894,""source_start_char"":1175,""source_end_char"":1890}]"
1986287073:1296	0	1	"[{""chunk_id"":1,""start_char"":713,""end_char"":1126,""source_start_char"":712,""source_end_char"":1125}]"
1986287073:1297	2	2	"[{""chunk_id"":0,""start_char"":0,""end_char"":167,""source_start_char"":0,""source_end_char"":167},{""chunk_id"":8,""start_char"":1324,""end_char"":1787,""source_start_char"":1316,""source_end_char"":1779}]"
1986287073:130	2	1	"[{""chunk_id"":1,""start_char"":811,""end_char"":1738,""source_start_char"":810,""source_end_char"":1737}]"
1986287073:1303	2	1	"[{""chunk_id"":1,""start_char"":294,""end_char"":433,""source_start_char"":293,""source_end_char"":432}]"
1986287073:1303	11	1	"[{""chunk_id"":4,""start_char"":1072,""end_char"":1299,""source_start_char"":1068,""source_end_char"":1295}]"
1986287073:1303	18	1	"[{""chunk_id"":6,""start_char"":1360,""end_char"":1851,""source_start_char"":1354,""source_end_char"":1845}]"
1986287073:1303	192	1	"[{""chunk_id"":7,""start_char"":1853,""end_char"":1999,""source_start_char"":1846,""source_end_char"":1992}]"
1986287073:1303	275	1	"[{""chunk_id"":3,""start_char"":851,""end_char"":1070,""source_start_char"":848,""source_end_char"":1067}]"
1986287073:1309	35	1	"[{""chunk_id"":3,""start_char"":868,""end_char"":1042,""source_start_char"":865,""source_end_char"":1039}]"
1986287073:1309	208	2	"[{""chunk_id"":0,""start_char"":0,""end_char"":240,""source_start_char"":0,""source_end_char"":240},{""chunk_id"":2,""start_char"":512,""end_char"":866,""source_start_char"":510,""source_end_char"":864}]"
1986287073:1311	189	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":404,""source_start_char"":0,""source_end_char"":404}]"
1986287073:1311	259	1	"[{""chunk_id"":2,""start_char"":484,""end_char"":623,""source_start_char"":482,""source_end_char"":621}]"
1986287073:1312	11	1	"[{""chunk_id"":3,""start_char"":980,""end_char"":1096,""source_start_char"":977,""source_end_char"":1093}]"
1986287073:1314	0	3	"[{""chunk_id"":0,""start_char"":0,""end_char"":670,""source_start_char"":0,""source_end_char"":670},{""chunk_id"":1,""start_char"":672,""end_char"":1587,""source_start_char"":671,""source_end_char"":1586},{""chunk_id"":2,""start_char"":1589,""end_char"":1800,""source_start_char"":1587,""source_end_char"":1798}]"
1986287073:1318	10	3	"[{""chunk_id"":0,""start_char"":0,""end_char"":882,""source_start_char"":0,""source_end_char"":882},{""chunk_id"":1,""start_char"":884,""end_char"":1081,""source_start_char"":883,""source_end_char"":1080},{""chunk_id"":2,""start_char"":1083,""end_char"":1383,""source_start_char"":1081,""source_end_char"":1381}]"
1986287073:1319	0	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":877,""source_start_char"":0,""source_end_char"":877}]"
1986287073:1319	27	1	"[{""chunk_id"":1,""start_char"":879,""end_char"":1326,""source_start_char"":878,""source_end_char"":1325}]"
1986287073:1326	273	1	"[{""chunk_id"":1,""start_char"":448,""end_char"":520,""source_start_char"":447,""source_end_char"":519}]"
1986287073:1327	71	3	"[{""chunk_id"":0,""start_char"":0,""end_char"":548,""source_start_char"":0,""source_end_char"":548},{""chunk_id"":5,""start_char"":1514,""end_char"":1645,""source_start_char"":1509,""source_end_char"":1640},{""chunk_id"":6,""start_char"":1647,""end_char"":1906,""source_start_char"":1641,""source_end_char"":1900}]"
1986287073:1328	1	1	"[{""chunk_id"":3,""start_char"":1231,""end_char"":1772,""source_start_char"":1228,""source_end_char"":1769}]"
1986287073:1328	87	1	"[{""chunk_id"":1,""start_char"":927,""end_char"":1105,""source_start_char"":926,""source_end_char"":1104}]"
1986287073:1328	115	2	"[{""chunk_id"":0,""start_char"":0,""end_char"":925,""source_start_char"":0,""source_end_char"":925},{""chunk_id"":4,""start_char"":1774,""end_char"":1916,""source_start_char"":1770,""source_end_char"":1912}]"
1986287073:1330	1	1	"[{""chunk_id"":2,""start_char"":1135,""end_char"":1374,""source_start_char"":1133,""source_end_char"":1372}]"
1986287073:1330	2	3	"[{""chunk_id"":0,""start_char"":0,""end_char"":880,""source_start_char"":0,""source_end_char"":880},{""chunk_id"":1,""start_char"":882,""end_char"":1133,""source_start_char"":881,""source_end_char"":1132},{""chunk_id"":3,""start_char"":1376,""end_char"":1624,""source_start_char"":1373,""source_end_char"":1621}]"
1986287073:1336	0	3	"[{""chunk_id"":0,""start_char"":0,""end_char"":312,""source_start_char"":0,""source_end_char"":312},{""chunk_id"":1,""start_char"":314,""end_char"":1192,""source_start_char"":313,""source_end_char"":1191},{""chunk_id"":5,""start_char"":1727,""end_char"":1847,""source_start_char"":1722,""source_end_char"":1842}]"
1986287073:1336	9	1	"[{""chunk_id"":3,""start_char"":1391,""end_char"":1585,""source_start_char"":1388,""source_end_char"":1582}]"
1986287073:1338	42	1	"[{""chunk_id"":1,""start_char"":287,""end_char"":566,""source_start_char"":286,""source_end_char"":565}]"
1986287073:1338	72	1	"[{""chunk_id"":4,""start_char"":1525,""end_char"":1823,""source_start_char"":1521,""source_end_char"":1819}]"
1986287073:1339	0	1	"[{""chunk_id"":2,""start_char"":616,""end_char"":1314,""source_start_char"":614,""source_end_char"":1312}]"
1986287073:1339	12	1	"[{""chunk_id"":1,""start_char"":273,""end_char"":614,""source_start_char"":272,""source_end_char"":613}]"
1986287073:1339	21	1	"[{""chunk_id"":4,""start_char"":1539,""end_char"":1872,""source_start_char"":1535,""source_end_char"":1868}]"
1986287073:1339	71	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":271,""source_start_char"":0,""source_end_char"":271}]"
1986287073:1339	183	1	"[{""chunk_id"":3,""start_char"":1316,""end_char"":1537,""source_start_char"":1313,""source_end_char"":1534}]"
1986287073:1346	0	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":821,""source_start_char"":0,""source_end_char"":821}]"
1986287073:1346	24	1	"[{""chunk_id"":2,""start_char"":1088,""end_char"":1281,""source_start_char"":1086,""source_end_char"":1279}]"
1986287073:1349	0	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":968,""source_start_char"":0,""source_end_char"":968}]"
1986287073:1349	56	1	"[{""chunk_id"":2,""start_char"":1199,""end_char"":1442,""source_start_char"":1197,""source_end_char"":1440}]"
1986287073:1349	57	1	"[{""chunk_id"":4,""start_char"":1705,""end_char"":1764,""source_start_char"":1701,""source_end_char"":1760}]"
1986287073:1349	210	1	"[{""chunk_id"":3,""start_char"":1444,""end_char"":1703,""source_start_char"":1441,""source_end_char"":1700}]"
1986287073:1351	10	3	"[{""chunk_id"":0,""start_char"":0,""end_char"":394,""source_start_char"":0,""source_end_char"":394},{""chunk_id"":8,""start_char"":1441,""end_char"":1588,""source_start_char"":1432,""source_end_char"":1579},{""chunk_id"":10,""start_char"":1801,""end_char"":1896,""source_start_char"":1790,""source_end_char"":1885}]"
1986287073:1351	192	1	"[{""chunk_id"":4,""start_char"":815,""end_char"":986,""source_start_char"":810,""source_end_char"":981}]"
1986287073:1352	0	2	"[{""chunk_id"":0,""start_char"":0,""end_char"":394,""source_start_char"":0,""source_end_char"":394},{""chunk_id"":4,""start_char"":1309,""end_char"":1701,""source_start_char"":1305,""source_end_char"":1697}]"
1986287073:1352	27	1	"[{""chunk_id"":1,""start_char"":396,""end_char"":590,""source_start_char"":395,""source_end_char"":589}]"
